Sociedad;Unidad de negocio;Segmento;Cuentas;Periodo;Año;Mes;Cecos;Cebes;Cliente;Material;Moneda;Real Periodo;Descripción cuenta;Volumen;UM;Subcategoria;Moneda;Real Periodo;;-1
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000163;20013479;Lempiras;15,654.00;Ventas Locales;12720;Ft3;Oxígeno;Dolares;649.64;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010165;HN-00000165;20013477;Lempiras;1,100.00;Ventas Locales;300;Ft3;Nitrogeno;Dolares;45.65;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000165;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000166;60000242;Lempiras;8,190.00;Ventas Locales;170;UN;Extinguidor-PQS;Dolares;339.88;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000166;20013479;Lempiras;19,028.00;Ventas Locales;20100;Ft3;Oxígeno;Dolares;789.66;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000172;20013495;Lempiras;2,760.00;Ventas Locales;435;Ft3;Acetileno;Dolares;114.54;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000172;20013479;Lempiras;9,720.00;Ventas Locales;5400;Ft3;Oxígeno;Dolares;403.38;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000234;20013491;Lempiras;1,050.00;Ventas Locales;55;LB;CO2;Dolares;43.57;;
B005;Gases;Honduras;4011010004;1;2021;enero;;B005010711;HN-00000234;130004270;Lempiras;1,936.00;Otras Ventas;1936;UN;Consumibles;Dolares;80.34;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000246;20013495;Lempiras;890;Ventas Locales;145;Ft3;Acetileno;Dolares;36.93;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000246;20013479;Lempiras;139,106.40;Ventas Locales;104530;Ft3;Oxígeno;Dolares;5772.91;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000249;20013476;Lempiras;4,350.00;Ventas Locales;660;Ft3;Argón;Dolares;180.52;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000262;20013479;Lempiras;3,240.00;Ventas Locales;1800;Ft3;Oxígeno;Dolares;134.46;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000285;20013479;Lempiras;2,800.00;Ventas Locales;1540;Ft3;Oxígeno;Dolares;116.2;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000290;20013491;Lempiras;9,450.00;Ventas Locales;490;LB;CO2;Dolares;392.17;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000290;60000242;Lempiras;1,100.00;Ventas Locales;55;UN;Extinguidor-PQS;Dolares;45.65;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010165;HN-00000290;20013477;Lempiras;5,250.00;Ventas Locales;1420;Ft3;Nitrogeno;Dolares;217.87;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000291;20013495;Lempiras;16,020.00;Ventas Locales;2610;Ft3;Acetileno;Dolares;664.83;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000291;20013479;Lempiras;22,410.00;Ventas Locales;14640;Ft3;Oxígeno;Dolares;930.01;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000293;60000242;Lempiras;6,300.00;Ventas Locales;330;UN;Extinguidor-PQS;Dolares;261.45;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000295;20013495;Lempiras;920;Ventas Locales;145;Ft3;Acetileno;Dolares;38.18;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000295;20013491;Lempiras;2,100.00;Ventas Locales;110;LB;CO2;Dolares;87.15;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000295;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000301;20013491;Lempiras;13,950.00;Ventas Locales;725;LB;CO2;Dolares;578.92;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000301;60000242;Lempiras;30,750.00;Ventas Locales;1125;UN;Extinguidor-PQS;Dolares;1276.12;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000302;20013476;Lempiras;3,600.00;Ventas Locales;660;Ft3;Argón;Dolares;149.4;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000308;20013479;Lempiras;990;Ventas Locales;495;Ft3;Oxígeno;Dolares;41.08;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010165;HN-00000310;20013477;Lempiras;1,150.00;Ventas Locales;300;Ft3;Nitrogeno;Dolares;47.72;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000323;60000242;Lempiras;4,400.00;Ventas Locales;220;UN;Extinguidor-PQS;Dolares;182.6;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000324;20013495;Lempiras;920;Ventas Locales;145;Ft3;Acetileno;Dolares;38.18;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000324;20013479;Lempiras;400;Ventas Locales;220;Ft3;Oxígeno;Dolares;16.6;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000334;20013491;Lempiras;6,300.00;Ventas Locales;330;LB;CO2;Dolares;261.45;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000342;20013476;Lempiras;1,500.00;Ventas Locales;220;Ft3;Argón;Dolares;62.25;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000342;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000363;20013479;Lempiras;1,050.00;Ventas Locales;520;Ft3;Oxígeno;Dolares;43.57;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000379;20013495;Lempiras;2,760.00;Ventas Locales;435;Ft3;Acetileno;Dolares;114.54;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000379;20013479;Lempiras;3,600.00;Ventas Locales;1540;Ft3;Oxígeno;Dolares;149.4;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000388;20013479;Lempiras;2,250.00;Ventas Locales;1100;Ft3;Oxígeno;Dolares;93.37;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000409;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000413;20013495;Lempiras;1,235.72;Ventas Locales;194.76;Ft3;Acetileno;Dolares;51.28;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000413;20013479;Lempiras;1,320.00;Ventas Locales;660;Ft3;Oxígeno;Dolares;54.78;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000420;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000426;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000429;20013479;Lempiras;2,400.00;Ventas Locales;1200;Ft3;Oxígeno;Dolares;99.6;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000441;20013495;Lempiras;3,680.00;Ventas Locales;580;Ft3;Acetileno;Dolares;152.72;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000441;20013479;Lempiras;3,600.00;Ventas Locales;1760;Ft3;Oxígeno;Dolares;149.4;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000459;20013495;Lempiras;1,780.00;Ventas Locales;290;Ft3;Acetileno;Dolares;73.87;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000459;20013479;Lempiras;7,800.00;Ventas Locales;3900;Ft3;Oxígeno;Dolares;323.7;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000465;20013476;Lempiras;9,600.00;Ventas Locales;1760;Ft3;Argón;Dolares;398.4;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000465;20013479;Lempiras;2,220.00;Ventas Locales;1100;Ft3;Oxígeno;Dolares;92.13;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000481;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000485;20013476;Lempiras;3,000.00;Ventas Locales;440;Ft3;Argón;Dolares;124.5;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000492;20013479;Lempiras;2,100.00;Ventas Locales;1040;Ft3;Oxígeno;Dolares;87.15;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000495;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000524;20013476;Lempiras;1,450.00;Ventas Locales;220;Ft3;Argón;Dolares;60.17;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000539;20013476;Lempiras;1,500.00;Ventas Locales;220;Ft3;Argón;Dolares;62.25;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000557;20013495;Lempiras;920;Ventas Locales;145;Ft3;Acetileno;Dolares;38.18;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000571;20013479;Lempiras;2,850.00;Ventas Locales;1400;Ft3;Oxígeno;Dolares;118.27;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000599;20013479;Lempiras;1,320.00;Ventas Locales;660;Ft3;Oxígeno;Dolares;54.78;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000603;20013479;Lempiras;1,350.00;Ventas Locales;660;Ft3;Oxígeno;Dolares;56.02;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000609;20013491;Lempiras;2,100.00;Ventas Locales;110;LB;CO2;Dolares;87.15;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000620;20013479;Lempiras;1,200.00;Ventas Locales;600;Ft3;Oxígeno;Dolares;49.8;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000632;20013479;Lempiras;2,700.00;Ventas Locales;1320;Ft3;Oxígeno;Dolares;112.05;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000639;20013479;Lempiras;12,285.00;Ventas Locales;10500;Ft3;Oxígeno;Dolares;509.83;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000648;20013491;Lempiras;1,600.00;Ventas Locales;110;LB;CO2;Dolares;66.4;;
B005;Gases;Honduras;4011010004;1;2021;enero;;B005010711;HN-00000648;130004270;Lempiras;8,000.00;Otras Ventas;5;UN;Consumibles;Dolares;332;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010138;HN-00000648;20013454;Lempiras;22,350.00;Ventas Locales;960;FT3;Helio;Dolares;927.52;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000648;20013479;Lempiras;41,600.00;Ventas Locales;32210;Ft3;Oxígeno;Dolares;1726.4;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000664;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000677;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000680;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000686;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000701;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000714;20013479;Lempiras;1,200.00;Ventas Locales;630;Ft3;Oxígeno;Dolares;49.8;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000734;20013479;Lempiras;3,000.00;Ventas Locales;1500;Ft3;Oxígeno;Dolares;124.5;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000741;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010004;1;2021;enero;;B005010711;HN-00000777;130004270;Lempiras;480;Otras Ventas;6;UN;Consumibles;Dolares;19.92;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000810;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000815;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010413;HN-00000849;60000243;Lempiras;14,000.00;Ventas Locales;50;UN;Extinguidor-CO2;Dolares;581;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000857;20013495;Lempiras;1,262.39;Ventas Locales;199;Ft3;Acetileno;Dolares;52.39;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000857;20013479;Lempiras;1,560.00;Ventas Locales;770;Ft3;Oxígeno;Dolares;64.74;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000859;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000871;20013479;Lempiras;1,350.00;Ventas Locales;660;Ft3;Oxígeno;Dolares;56.02;;
B005;Gases;Honduras;4011010004;1;2021;enero;;B005010711;HN-00000887;130004270;Lempiras;3,950.00;Otras Ventas;2;UN;Consumibles;Dolares;163.92;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000887;20013479;Lempiras;153,185.00;Ventas Locales;75105;Ft3;Oxígeno;Dolares;6357.17;;
B005;Gases;Honduras;4011010008;1;2021;enero;;B005010942;HN-00000887;60000062;Lempiras;2,500.00;Ventas Servicios;1;;Servicios;Dolares;103.75;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000914;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000958;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000959;20013495;Lempiras;419;Ventas Locales;66.35;Ft3;Acetileno;Dolares;17.39;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000959;20013479;Lempiras;1,050.00;Ventas Locales;520;Ft3;Oxígeno;Dolares;43.57;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000964;20013495;Lempiras;13,350.00;Ventas Locales;2175;Ft3;Acetileno;Dolares;554.02;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010165;HN-00000964;20013477;Lempiras;2,300.00;Ventas Locales;600;Ft3;Nitrogeno;Dolares;95.45;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000964;20013479;Lempiras;12,600.00;Ventas Locales;8340;Ft3;Oxígeno;Dolares;522.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000968;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00000982;20013495;Lempiras;920;Ventas Locales;145;Ft3;Acetileno;Dolares;38.18;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000982;20013479;Lempiras;1,800.00;Ventas Locales;880;Ft3;Oxígeno;Dolares;74.7;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000983;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000985;20013479;Lempiras;62,740.00;Ventas Locales;31890;Ft3;Oxígeno;Dolares;2603.71;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000990;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000993;20013491;Lempiras;10,650.00;Ventas Locales;555;LB;CO2;Dolares;441.97;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010165;HN-00000993;20013477;Lempiras;2,100.00;Ventas Locales;520;Ft3;Nitrogeno;Dolares;87.15;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00000997;20013476;Lempiras;3,000.00;Ventas Locales;440;Ft3;Argón;Dolares;124.5;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00000998;20013491;Lempiras;1,050.00;Ventas Locales;55;LB;CO2;Dolares;43.57;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00000998;20013479;Lempiras;5,100.00;Ventas Locales;2500;Ft3;Oxígeno;Dolares;211.65;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00001026;20013476;Lempiras;7,250.00;Ventas Locales;1100;Ft3;Argón;Dolares;300.87;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010109;HN-00001040;20013491;Lempiras;1,050.00;Ventas Locales;55;LB;CO2;Dolares;43.57;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001040;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001044;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00001054;20013495;Lempiras;1,840.00;Ventas Locales;290;Ft3;Acetileno;Dolares;76.36;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001054;20013479;Lempiras;6,750.00;Ventas Locales;3360;Ft3;Oxígeno;Dolares;280.12;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001070;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001081;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001087;20013479;Lempiras;2,250.00;Ventas Locales;1120;Ft3;Oxígeno;Dolares;93.37;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001104;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00001105;20013476;Lempiras;2,900.00;Ventas Locales;440;Ft3;Argón;Dolares;120.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001105;20013479;Lempiras;1,200.00;Ventas Locales;600;Ft3;Oxígeno;Dolares;49.8;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001118;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001124;20013479;Lempiras;2,550.00;Ventas Locales;1260;Ft3;Oxígeno;Dolares;105.82;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001144;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00001158;20013495;Lempiras;1,547.66;Ventas Locales;244.52;Ft3;Acetileno;Dolares;64.23;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001158;20013479;Lempiras;1,530.00;Ventas Locales;820;Ft3;Oxígeno;Dolares;63.49;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001168;20013479;Lempiras;2,190.00;Ventas Locales;1095;Ft3;Oxígeno;Dolares;90.88;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001169;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.35;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010165;HN-00001181;20013477;Lempiras;1,200.00;Ventas Locales;300;Ft3;Nitrogeno;Dolares;49.8;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001183;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00001184;20013495;Lempiras;419;Ventas Locales;66.35;Ft3;Acetileno;Dolares;17.39;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001185;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001189;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001192;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001193;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001194;20013479;Lempiras;1,800.00;Ventas Locales;900;Ft3;Oxígeno;Dolares;74.7;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001195;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001196;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001197;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001198;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001200;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001201;20013479;Lempiras;660;Ventas Locales;330;Ft3;Oxígeno;Dolares;27.39;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001202;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00001204;20013495;Lempiras;210.45;Ventas Locales;33.17;Ft3;Acetileno;Dolares;8.73;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001205;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001207;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00001208;20013495;Lempiras;920;Ventas Locales;145;Ft3;Acetileno;Dolares;38.18;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001208;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001209;20013479;Lempiras;13,140.00;Ventas Locales;6525;Ft3;Oxígeno;Dolares;545.31;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001212;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001214;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001215;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001216;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001217;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.9;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001219;20013479;Lempiras;3,000.00;Ventas Locales;1500;Ft3;Oxígeno;Dolares;124.5;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00001220;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.67;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010101;HN-00009999;20013495;Lempiras;2,760.00;Ventas Locales;435;Ft3;Acetileno;Dolares;114.54;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010105;HN-00009999;20013476;Lempiras;5,475.00;Ventas Locales;825;Ft3;Argón;Dolares;227.21;;
B005;Gases;Honduras;4011010001;1;2021;enero;;B005010170;HN-00009999;20013479;Lempiras;12,630.00;Ventas Locales;6225;Ft3;Oxígeno;Dolares;524.14;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010101;HN-00000019;20013495;Lempiras;4,450.00;Ventas Locales;725;Ft3;Acetileno;Dolares;184.83;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000019;20013479;Lempiras;22,906.00;Ventas Locales;14280;Ft3;Oxígeno;Dolares;951.4;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000022;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.69;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000031;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.69;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000043;20013479;Lempiras;450;Ventas Locales;220;Ft3;Oxígeno;Dolares;18.69;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000048;20013479;Lempiras;1,200.00;Ventas Locales;600;Ft3;Oxígeno;Dolares;49.84;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000070;20013479;Lempiras;600;Ventas Locales;300;Ft3;Oxígeno;Dolares;24.92;;
B005;Gases;Honduras;4011010001;2;2021;febrero;;B005010170;HN-00000080;20013479;Lempiras;900;Ventas Locales;440;Ft3;Oxígeno;Dolares;37.38;;
